Team,G,PA,HR,R,RBI,SB,BBrate,Krate,ISO,BABIP,AVG,OBP,SLG,wOBA,wRCplus,WAR,Year,Temp,roof_status,Wind,Ocean,Direction,Deepest,turf_status,Elevation Above Sea Level (ft),Average Humidity,Average Summer Temperature (degrees F),fair_area,foul_area
KCR,2236,6093,112,648,620,153,6.9%,17.2%,0.11900000000000001,0.3,0.26,0.315,0.379,0.305,89,19.4,2013,77.3,0,8.5,648,northeast,400.0,0.0,886.0,66%,87.0,118.5,22.9
ARI,2349,6334,130,685,647,62,8.2%,18.0%,0.133,0.301,0.259,0.32299999999999995,0.391,0.314,93,19.4,2013,81.1,2,8.1,372,north,413.0,0.0,1082.0,37%,102.0,114.2,25.5
SDP,2359,6122,146,618,578,118,7.6%,21.4%,0.133,0.294,0.245,0.308,0.37799999999999995,0.302,94,18.6,2013,71.5,0,8.5,2,north,396.0,0.0,16.0,76%,74.0,110.9,23.9
WSN,2241,6047,161,656,621,88,7.7%,19.7%,0.146,0.292,0.251,0.313,0.39799999999999996,0.311,94,17.6,2013,76.9,0,5.8,85,north northeast,402.0,0.0,7.0,66%,87.0,109.1,23.1
TOR,2314,6152,185,712,669,112,8.3%,18.3%,0.158,0.284,0.252,0.318,0.41100000000000003,0.32,99,17.0,2013,70.0,2,9.6,339,north,400.0,1.0,282.0,61%,77.0,109.5,29.0
NYM,2378,6207,130,619,593,114,8.2%,22.3%,0.129,0.29100000000000004,0.237,0.306,0.366,0.297,90,16.5,2013,72.8,0,12.0,14,north northeast,408.0,0.0,13.0,63%,83.0,110.6,20.7
NYY,2253,6044,144,650,614,115,7.7%,20.1%,0.133,0.285,0.242,0.307,0.376,0.301,86,14.6,2013,73.7,0,9.4,20,east northeast,408.0,0.0,54.0,63%,83.0,108.8,19.7
CHC,2294,6079,172,602,576,63,7.2%,20.2%,0.154,0.275,0.23800000000000002,0.3,0.392,0.304,90,14.1,2013,68.3,0,10.2,684,north northeast,400.0,0.0,135.0,71%,82.0,107.8,18.6
COL,2330,6152,159,706,673,112,6.9%,19.6%,0.149,0.317,0.27,0.32299999999999995,0.418,0.324,87,13.7,2013,73.7,0,6.5,947,north,424.0,0.0,5183.0,37.00%,86.0,119.2,24.9
MIN,2332,6212,151,614,590,52,8.6%,23.0%,0.138,0.298,0.242,0.312,0.38,0.307,91,10.8,2013,71.3,0,10.5,1016,east,411.0,0.0,840.0,59%,80.0,108.9,20.7
SEA,2237,6172,188,624,597,49,8.6%,21.9%,0.152,0.27899999999999997,0.237,0.306,0.39,0.307,95,10.0,2013,67.2,2,2.5,1,northeast,401.0,0.0,14.0,73%,70.0,106.1,24.3
PHI,2310,6014,140,610,578,73,6.9%,20.0%,0.135,0.293,0.248,0.306,0.384,0.303,89,8.9,2013,75.5,0,9.6,57,north northeast,409.0,0.0,9.0,55%,87.0,105.0,24.5
CHW,2279,6077,148,598,574,105,6.8%,19.9%,0.129,0.29100000000000004,0.249,0.302,0.37799999999999995,0.299,85,5.5,2013,71.0,0,11.1,680,southeast,400.0,0.0,596.0,71%,82.0,105.3,25.0
MIA,2244,6021,95,513,485,78,7.2%,20.5%,0.10400000000000001,0.28,0.231,0.293,0.335,0.27899999999999997,74,3.3,2013,76.3,2,11.0,1,southeast,422.0,0.0,3.0,61%,87.0,114.6,21.0
HOU,2266,6020,148,610,566,110,7.1%,25.5%,0.136,0.304,0.24,0.299,0.375,0.298,85,1.9,2013,74.0,2,7.8,47,north northwest,436.0,0.0,38.0,75%,90.0,107.0,21.0
LAD,2364,6231,134,718,686,138,8.3%,20.0%,0.14,0.318,0.265,0.33299999999999996,0.406,0.327,112,31.8,2014,74.2,0,6.0,16,north northeast,395.0,0.0,522.0,52%,81.0,111.1,19.3
PIT,2362,6224,156,682,659,104,8.4%,20.0%,0.145,0.307,0.259,0.33,0.40399999999999997,0.325,108,31.4,2014,73.4,0,8.0,305,east southeast,410.0,0.0,743.0,58%,81.0,111.2,22.2
LAA,2468,6284,155,773,729,81,7.8%,20.1%,0.147,0.305,0.259,0.322,0.406,0.321,110,30.4,2014,75.6,0,6.3,20,northeast,400.0,0.0,148.0,55%,81.0,106.7,21.5
BAL,2294,6130,211,705,681,44,6.5%,21.0%,0.166,0.29600000000000004,0.256,0.311,0.42200000000000004,0.32299999999999995,104,27.4,2014,75.3,0,4.2,59,northeast,410.0,0.0,130.0,75%,87.0,108.1,23.6
WSN,2265,6216,152,686,635,101,8.3%,21.0%,0.14,0.303,0.253,0.321,0.39299999999999996,0.317,99,26.2,2014,76.9,0,5.8,85,north northeast,402.0,0.0,7.0,66%,87.0,109.1,23.1
SFG,2353,6087,132,665,636,56,7.0%,20.5%,0.133,0.304,0.255,0.311,0.38799999999999996,0.308,99,25.4,2014,64.3,0,11.8,1,east,415.0,0.0,415.0,68%,67.0,110.8,25.5
DET,2330,6202,155,757,731,106,7.1%,18.4%,0.15,0.319,0.27699999999999997,0.331,0.426,0.331,112,24.8,2014,70.2,0,9.7,454,south southeast,420.0,0.0,577.0,59%,80.0,113.7,26.5
TOR,2397,6167,177,723,690,78,8.1%,18.7%,0.155,0.295,0.259,0.32299999999999995,0.414,0.325,107,22.2,2014,70.0,2,9.6,339,north,400.0,1.0,282.0,61%,77.0,109.5,29.0
OAK,2358,6245,146,729,686,83,9.4%,17.7%,0.13699999999999998,0.278,0.244,0.32,0.381,0.312,102,21.2,2014,65.6,0,11.1,1,east northeast,400.0,0.0,-21.0,75%,72.0,108.7,40.7
MIL,2327,6065,150,650,617,102,7.0%,19.7%,0.147,0.293,0.25,0.311,0.397,0.313,94,20.8,2014,73.6,2,10.1,732,southeast,400.0,0.0,593.0,72%,75.0,111.2,21.1
TBR,2352,6205,117,612,586,63,8.5%,18.1%,0.12,0.287,0.247,0.317,0.36700000000000005,0.305,97,20.3,2014,72.0,1,0.0,7,northeast,412.0,1.0,43.0,63%,90.0,108.9,25.3
KCR,2273,6058,95,651,604,153,6.3%,16.3%,0.113,0.302,0.263,0.314,0.376,0.306,92,18.8,2014,77.3,0,8.5,648,northeast,400.0,0.0,886.0,66%,87.0,118.5,22.9
NYY,2288,6082,147,633,591,112,7.4%,18.6%,0.135,0.282,0.245,0.307,0.38,0.305,94,18.1,2014,73.7,0,9.4,20,east northeast,408.0,0.0,54.0,63%,83.0,108.8,19.7
STL,2324,6086,105,619,585,57,7.7%,18.6%,0.11599999999999999,0.3,0.253,0.32,0.369,0.308,95,18.1,2014,78.5,0,7.1,689,east northeast,400.0,0.0,436.0,56%,88.0,112.1,25.2
NYM,2294,6145,125,629,602,101,8.4%,20.6%,0.126,0.28600000000000003,0.239,0.308,0.364,0.299,92,17.8,2014,72.8,0,12.0,14,north northeast,408.0,0.0,13.0,63%,83.0,110.6,20.7
BOS,2283,6226,123,634,601,63,8.6%,21.5%,0.124,0.297,0.244,0.316,0.369,0.305,89,17.3,2014,69.4,0,10.9,5,northeast,420.0,0.0,20.0,57%,80.0,105.5,18.1
COL,2387,6164,186,755,721,85,6.4%,20.8%,0.16899999999999998,0.326,0.276,0.327,0.445,0.337,97,17.0,2014,73.7,0,6.5,947,north,424.0,0.0,5183.0,37.00%,86.0,119.2,24.9
MIA,2311,6185,122,645,614,58,8.1%,22.9%,0.125,0.316,0.253,0.317,0.37799999999999995,0.307,95,16.6,2014,76.3,2,11.0,1,southeast,422.0,0.0,3.0,61%,87.0,114.6,21.0
SEA,2333,5977,136,634,600,96,6.6%,20.6%,0.132,0.29,0.244,0.3,0.376,0.299,94,16.4,2014,67.2,2,2.5,1,northeast,401.0,0.0,14.0,73%,70.0,106.1,24.3
MIN,2292,6233,128,715,675,99,8.7%,21.3%,0.135,0.309,0.254,0.324,0.389,0.316,100,16.2,2014,71.3,0,10.5,1016,east,411.0,0.0,840.0,59%,80.0,108.9,20.7
CHC,2358,6102,157,614,590,65,7.2%,24.2%,0.146,0.29600000000000004,0.239,0.3,0.385,0.303,91,15.4,2014,68.3,0,10.2,684,north northeast,400.0,0.0,135.0,71%,82.0,107.8,18.6
CIN,2213,5978,131,595,562,122,6.9%,20.9%,0.127,0.284,0.23800000000000002,0.29600000000000004,0.365,0.294,83,14.7,2014,74.3,0,7.6,474,east southeast,404.0,0.0,683.0,57%,84.0,106.9,23.6
CLE,2391,6222,142,669,644,104,8.1%,19.1%,0.136,0.29600000000000004,0.253,0.317,0.389,0.313,98,14.1,2014,69.9,0,10.3,373,north,410.0,0.0,653.0,61%,81.0,105.4,21.9
HOU,2229,6055,163,629,596,122,8.2%,23.8%,0.141,0.298,0.242,0.309,0.38299999999999995,0.308,98,13.7,2014,74.0,2,7.8,47,north northwest,436.0,0.0,38.0,75%,90.0,107.0,21.0
CHW,2285,6077,155,660,625,85,6.9%,22.4%,0.146,0.306,0.253,0.31,0.39799999999999996,0.312,99,13.3,2014,71.0,0,11.1,680,southeast,400.0,0.0,596.0,71%,82.0,105.3,25.0
ARI,2274,6089,118,615,573,86,6.5%,19.1%,0.127,0.293,0.248,0.302,0.376,0.3,83,13.0,2014,81.1,2,8.1,372,north,413.0,0.0,1082.0,37%,102.0,114.2,25.5
ATL,2252,6064,123,573,545,95,7.8%,22.6%,0.11900000000000001,0.298,0.24100000000000002,0.305,0.36,0.29600000000000004,86,12.8,2014,80.2,0,7.9,267,north northeast,401.0,0.0,1001.0,55%,88.0,112.1,23.1
SDP,2362,5905,109,535,500,91,7.9%,21.9%,0.115,0.27699999999999997,0.226,0.292,0.342,0.28300000000000003,82,11.7,2014,71.5,0,8.5,2,north,396.0,0.0,16.0,76%,74.0,110.9,23.9
TEX,2264,6026,111,637,597,105,6.9%,19.3%,0.11900000000000001,0.305,0.256,0.314,0.375,0.305,90,11.6,2014,84.3,0,9.3,247,east southeast,407.0,0.0,616.0,64%,92.0,112.6,18.9
PHI,2282,6198,125,619,584,109,7.1%,21.1%,0.121,0.292,0.242,0.302,0.363,0.295,86,11.6,2014,75.5,0,9.6,57,north northeast,409.0,0.0,9.0,55%,87.0,105.0,24.5
TOR,2337,6231,232,891,852,88,9.1%,18.5%,0.188,0.298,0.26899999999999996,0.34,0.457,0.344,117,36.7,2015,70.0,2,9.6,339,north,400.0,1.0,282.0,61%,77.0,109.5,29.0
SFG,2342,6153,136,696,663,93,7.4%,18.8%,0.139,0.313,0.267,0.326,0.406,0.318,104,29.5,2015,64.3,0,11.8,1,east,415.0,0.0,415.0,68%,67.0,110.8,25.5
LAD,2379,6090,187,667,638,59,9.2%,20.7%,0.163,0.292,0.25,0.326,0.413,0.322,106,29.0,2015,74.2,0,6.0,16,north northeast,395.0,0.0,522.0,52%,81.0,111.1,19.3
HOU,2333,6073,230,729,691,121,8.0%,22.9%,0.187,0.292,0.25,0.315,0.43700000000000006,0.325,108,26.1,2015,74.0,2,7.8,47,north northwest,436.0,0.0,38.0,75%,90.0,107.0,21.0
CHC,2406,6200,171,689,657,95,9.1%,24.5%,0.154,0.305,0.244,0.321,0.39799999999999996,0.313,96,25.4,2015,68.3,0,10.2,684,north northeast,400.0,0.0,135.0,71%,82.0,107.8,18.6
NYM,2325,6145,177,683,654,51,7.9%,21.0%,0.156,0.287,0.244,0.312,0.4,0.309,98,24.6,2015,72.8,0,12.0,14,north northeast,408.0,0.0,13.0,63%,83.0,110.6,20.7
PIT,2431,6285,140,697,661,98,7.3%,21.0%,0.136,0.314,0.26,0.32299999999999995,0.396,0.313,97,24.0,2015,73.4,0,8.0,305,east southeast,410.0,0.0,743.0,58%,81.0,111.2,22.2
STL,2406,6139,137,647,619,69,8.2%,20.6%,0.142,0.303,0.253,0.321,0.39399999999999996,0.311,97,23.6,2015,78.5,0,7.1,689,east northeast,400.0,0.0,436.0,56%,88.0,112.1,25.2
KCR,2263,6116,139,724,689,104,6.3%,15.9%,0.14400000000000002,0.301,0.26899999999999996,0.322,0.41200000000000003,0.318,99,21.8,2015,77.3,0,8.5,648,northeast,400.0,0.0,886.0,66%,87.0,118.5,22.9
TEX,2358,6187,172,751,707,101,8.1%,19.9%,0.156,0.3,0.257,0.325,0.413,0.321,98,21.6,2015,84.3,0,9.3,247,east southeast,407.0,0.0,616.0,64%,92.0,112.6,18.9
ARI,2393,6276,154,720,680,132,7.8%,20.9%,0.15,0.316,0.264,0.324,0.414,0.319,95,21.6,2015,81.1,2,8.1,372,north,413.0,0.0,1082.0,37%,102.0,114.2,25.5
NYY,2401,6268,212,764,737,63,8.8%,19.6%,0.17,0.28300000000000003,0.251,0.32299999999999995,0.42100000000000004,0.32299999999999995,103,20.7,2015,73.7,0,9.4,20,east northeast,408.0,0.0,54.0,63%,83.0,108.8,19.7
TBR,2479,6071,167,644,612,87,7.2%,21.6%,0.154,0.3,0.252,0.314,0.406,0.313,100,19.6,2015,72.0,1,0.0,7,northeast,412.0,1.0,43.0,63%,90.0,108.9,25.3
CLE,2285,6109,141,669,640,86,8.7%,18.9%,0.14400000000000002,0.299,0.256,0.325,0.401,0.315,97,19.1,2015,69.9,0,10.3,373,north,410.0,0.0,653.0,61%,81.0,105.4,21.9
BOS,2268,6237,161,748,706,71,7.7%,18.4%,0.149,0.305,0.265,0.325,0.415,0.321,99,17.9,2015,69.4,0,10.9,5,northeast,420.0,0.0,20.0,57%,80.0,105.5,18.1
WSN,2245,6117,177,703,665,57,8.8%,22.0%,0.151,0.3,0.251,0.321,0.40299999999999997,0.315,96,17.9,2015,76.9,0,5.8,85,north northeast,402.0,0.0,7.0,66%,87.0,109.1,23.1
BAL,2249,6007,217,713,686,44,7.0%,22.2%,0.171,0.29100000000000004,0.25,0.307,0.42100000000000004,0.315,97,17.7,2015,75.3,0,4.2,59,northeast,410.0,0.0,130.0,75%,87.0,108.1,23.6
SEA,2407,6131,198,656,624,69,7.8%,21.8%,0.162,0.292,0.249,0.311,0.41100000000000003,0.313,100,17.4,2015,67.2,2,2.5,1,northeast,401.0,0.0,14.0,73%,70.0,106.1,24.3
DET,2340,6159,151,689,660,83,7.4%,20.4%,0.15,0.322,0.27,0.32799999999999996,0.42,0.324,103,17.1,2015,70.2,0,9.7,454,south southeast,420.0,0.0,577.0,59%,80.0,113.7,26.5
LAA,2459,5990,176,661,621,52,7.3%,19.2%,0.15,0.28,0.24600000000000002,0.307,0.396,0.305,95,17.1,2015,75.6,0,6.3,20,northeast,400.0,0.0,148.0,55%,81.0,106.7,21.5
CIN,2337,6196,167,640,613,134,8.0%,20.3%,0.146,0.29,0.248,0.312,0.39399999999999996,0.307,91,16.5,2015,74.3,0,7.6,474,east southeast,404.0,0.0,683.0,57%,84.0,106.9,23.6
SDP,2396,6019,148,650,623,82,7.1%,22.0%,0.142,0.292,0.243,0.3,0.385,0.298,90,16.4,2015,71.5,0,8.5,2,north,396.0,0.0,16.0,76%,74.0,110.9,23.9
MIA,2297,5988,120,613,575,112,6.3%,19.2%,0.124,0.307,0.26,0.31,0.384,0.302,91,15.3,2015,76.3,2,11.0,1,southeast,422.0,0.0,3.0,61%,87.0,114.6,21.0
MIL,2377,6024,145,655,624,84,6.8%,21.6%,0.142,0.303,0.251,0.307,0.39299999999999996,0.304,87,12.6,2015,73.6,2,10.1,732,southeast,400.0,0.0,593.0,72%,75.0,111.2,21.1
MIN,2311,6017,156,696,661,70,7.3%,21.0%,0.152,0.292,0.247,0.305,0.39899999999999997,0.305,89,12.1,2015,71.3,0,10.5,1016,east,411.0,0.0,840.0,59%,80.0,108.9,20.7
OAK,2349,6171,146,694,661,78,7.7%,18.1%,0.14400000000000002,0.28800000000000003,0.251,0.312,0.395,0.308,95,11.3,2015,65.6,0,11.1,1,east northeast,400.0,0.0,-21.0,75%,72.0,108.7,40.7
ATL,2340,6034,100,573,548,69,7.8%,18.3%,0.10800000000000001,0.297,0.251,0.314,0.359,0.29600000000000004,84,9.9,2015,80.2,0,7.9,267,north northeast,401.0,0.0,1001.0,55%,88.0,112.1,23.1
COL,2436,6071,186,737,702,97,6.4%,21.1%,0.16699999999999998,0.313,0.265,0.315,0.43200000000000005,0.321,87,9.7,2015,73.7,0,6.5,947,north,424.0,0.0,5183.0,37.00%,86.0,119.2,24.9
PHI,2321,6053,130,626,586,88,6.4%,21.0%,0.133,0.299,0.249,0.303,0.382,0.298,86,8.8,2015,75.5,0,9.6,57,north northeast,409.0,0.0,9.0,55%,87.0,105.0,24.5
CHW,2265,6070,136,622,595,68,6.7%,20.3%,0.13,0.29600000000000004,0.25,0.306,0.38,0.3,89,8.8,2015,71.0,0,11.1,680,southeast,400.0,0.0,596.0,71%,82.0,105.3,25.0
CHC,2332,6335,199,808,767,66,10.4%,21.1%,0.17300000000000001,0.302,0.256,0.34299999999999997,0.429,0.33299999999999996,106,37.1,2016,68.3,0,10.2,684,north northeast,400.0,0.0,135.0,71%,82.0,107.8,18.6
BOS,2284,6320,208,878,836,83,8.8%,18.4%,0.179,0.32,0.282,0.348,0.461,0.34600000000000003,113,35.2,2016,69.4,0,10.9,5,northeast,420.0,0.0,20.0,57%,80.0,105.5,18.1
SFG,2404,6271,130,715,675,79,9.1%,17.7%,0.14,0.299,0.258,0.32899999999999996,0.39799999999999996,0.315,96,25.9,2016,64.3,0,11.8,1,east,415.0,0.0,415.0,68%,67.0,110.8,25.5
LAD,2491,6164,189,725,680,45,8.5%,21.4%,0.16,0.294,0.249,0.319,0.409,0.314,97,25.5,2016,74.2,0,6.0,16,north northeast,395.0,0.0,522.0,52%,81.0,111.1,19.3
TOR,2349,6233,221,759,728,54,10.1%,21.9%,0.17800000000000002,0.289,0.248,0.33,0.426,0.327,104,25.1,2016,70.0,2,9.6,339,north,400.0,1.0,282.0,61%,77.0,109.5,29.0
CLE,2366,6155,185,777,733,134,8.6%,20.2%,0.168,0.304,0.262,0.32899999999999996,0.43,0.326,100,24.9,2016,69.9,0,10.3,373,north,410.0,0.0,653.0,61%,81.0,105.4,21.9
HOU,2334,6204,198,724,689,102,8.9%,23.4%,0.17,0.298,0.247,0.319,0.41700000000000004,0.317,101,23.7,2016,74.0,2,7.8,47,north northwest,436.0,0.0,38.0,75%,90.0,107.0,21.0
NYM,2430,6115,218,671,649,42,8.5%,21.3%,0.171,0.282,0.24600000000000002,0.316,0.41700000000000004,0.315,99,23.4,2016,72.8,0,12.0,14,north northeast,408.0,0.0,13.0,63%,83.0,110.6,20.7
WSN,2302,6201,203,763,735,121,8.6%,20.2%,0.17,0.293,0.256,0.326,0.426,0.322,96,22.3,2016,76.9,0,5.8,85,north northeast,402.0,0.0,7.0,66%,87.0,109.1,23.1
STL,2400,6223,225,779,745,35,8.5%,21.2%,0.187,0.294,0.255,0.325,0.44299999999999995,0.32899999999999996,105,22.0,2016,78.5,0,7.1,689,east northeast,400.0,0.0,436.0,56%,88.0,112.1,25.2
SEA,2371,6227,223,768,735,56,8.1%,20.7%,0.171,0.297,0.259,0.326,0.43,0.325,108,21.3,2016,67.2,2,2.5,1,northeast,401.0,0.0,14.0,73%,70.0,106.1,24.3
MIA,2460,6133,128,655,626,71,7.3%,19.8%,0.131,0.314,0.263,0.322,0.39399999999999996,0.309,95,21.3,2016,76.3,2,11.0,1,southeast,411.0,0.0,3.0,61%,87.0,114.6,21.0
DET,2295,6127,211,750,719,58,8.0%,21.3%,0.171,0.312,0.267,0.331,0.43799999999999994,0.33,106,21.1,2016,70.2,0,9.7,454,south southeast,420.0,0.0,577.0,59%,80.0,113.7,26.5
BAL,2257,6089,253,744,710,19,7.7%,21.7%,0.188,0.29100000000000004,0.256,0.317,0.44299999999999995,0.326,103,20.7,2016,75.3,0,4.2,59,northeast,410.0,0.0,130.0,75%,87.0,108.1,23.6
LAA,2419,6041,156,717,686,73,7.8%,16.4%,0.145,0.289,0.26,0.322,0.405,0.314,99,19.2,2016,75.6,0,6.3,20,northeast,400.0,0.0,148.0,55%,81.0,106.7,21.5
TBR,2281,6046,216,672,647,60,7.4%,24.5%,0.182,0.293,0.243,0.307,0.426,0.315,98,19.1,2016,72.0,1,0.0,7,northeast,412.0,1.0,43.0,63%,90.0,108.9,25.3
PIT,2458,6261,153,729,696,110,9.0%,21.3%,0.14400000000000002,0.311,0.257,0.332,0.402,0.318,97,18.8,2016,73.4,0,8.0,305,east southeast,410.0,0.0,743.0,58%,81.0,111.2,22.2
COL,2369,6236,204,845,805,66,7.9%,21.3%,0.182,0.326,0.275,0.336,0.457,0.33899999999999997,94,18.5,2016,73.7,0,6.5,947,north,424.0,0.0,5183.0,37.00%,86.0,119.2,24.9
TEX,2324,6089,215,765,746,99,7.2%,20.0%,0.172,0.298,0.262,0.322,0.433,0.324,95,16.2,2016,84.3,0,9.3,247,east southeast,407.0,0.0,616.0,64%,92.0,112.6,18.9
ARI,2399,6260,190,752,709,137,7.4%,22.8%,0.171,0.315,0.261,0.32,0.43200000000000005,0.321,93,15.6,2016,81.1,2,8.1,372,north,413.0,0.0,1082.0,37%,102.0,114.2,25.5
NYY,2308,6058,183,680,647,72,7.8%,19.6%,0.153,0.289,0.252,0.314,0.405,0.311,92,15.5,2016,73.7,0,9.4,20,east northeast,408.0,0.0,54.0,63%,83.0,108.8,19.7
CHW,2217,6131,168,686,656,77,7.4%,21.0%,0.153,0.304,0.257,0.317,0.41,0.314,97,15.0,2016,71.0,0,11.1,680,southeast,400.0,0.0,596.0,71%,82.0,105.3,25.0
MIL,2342,6061,194,671,641,181,9.9%,25.5%,0.163,0.304,0.244,0.322,0.40700000000000003,0.315,92,12.7,2016,73.6,2,10.1,732,southeast,400.0,0.0,593.0,72%,75.0,111.2,21.1
MIN,2290,6245,200,722,690,91,8.2%,22.8%,0.171,0.3,0.251,0.316,0.42100000000000004,0.317,95,12.4,2016,71.3,0,10.5,1016,east,411.0,0.0,840.0,59%,80.0,108.9,20.7
CIN,2287,6094,164,716,678,139,7.4%,21.1%,0.152,0.303,0.256,0.316,0.408,0.311,89,12.1,2016,74.3,0,7.6,474,east southeast,404.0,0.0,683.0,57%,84.0,106.9,23.6
KCR,2244,6052,147,675,640,121,6.3%,20.2%,0.139,0.309,0.261,0.312,0.4,0.307,89,11.8,2016,77.3,0,8.5,648,northeast,400.0,0.0,886.0,66%,87.0,118.5,22.9
SDP,2355,6000,177,686,654,125,7.5%,25.0%,0.155,0.29100000000000004,0.235,0.299,0.39,0.297,84,11.1,2016,71.5,0,8.5,2,north,396.0,0.0,16.0,76%,74.0,110.9,23.9
ATL,2390,6192,122,649,615,75,8.1%,20.0%,0.13,0.305,0.255,0.321,0.384,0.304,86,9.8,2016,80.2,0,7.9,267,north northeast,401.0,0.0,1001.0,55%,88.0,112.1,23.1
PHI,2348,5992,161,610,575,96,7.1%,23.0%,0.14400000000000002,0.292,0.24,0.301,0.385,0.29600000000000004,81,9.4,2016,75.5,0,9.6,57,north northeast,409.0,0.0,9.0,55%,87.0,105.0,24.5
OAK,2343,6022,169,653,634,50,7.3%,19.0%,0.149,0.28,0.24600000000000002,0.304,0.395,0.302,89,3.0,2016,65.6,0,11.1,1,east northeast,400.0,0.0,-21.0,75%,72.0,108.7,40.7
HOU,2313,6271,238,896,854,98,8.1%,17.3%,0.196,0.309,0.282,0.34600000000000003,0.478,0.349,121,33.7,2017,74.0,2,7.8,47,north northwest,409.0,0.0,38.0,75%,90.0,107.0,21.0
LAD,2464,6191,221,770,730,77,10.5%,22.3%,0.188,0.293,0.249,0.33399999999999996,0.43700000000000006,0.33,104,33.3,2017,74.2,0,6.0,16,north northeast,395.0,0.0,522.0,52%,81.0,111.1,19.3
NYY,2294,6354,241,858,821,90,9.7%,21.8%,0.185,0.304,0.262,0.33899999999999997,0.447,0.336,109,29.2,2017,73.7,0,9.4,20,east northeast,408.0,0.0,54.0,63%,83.0,108.8,19.7
MIA,2399,6248,194,778,743,91,7.8%,20.5%,0.163,0.313,0.267,0.331,0.431,0.325,101,27.9,2017,76.3,2,11.0,1,southeast,411.0,0.0,3.0,61%,87.0,114.6,21.0
CHC,2420,6283,223,822,785,62,9.9%,22.3%,0.182,0.302,0.255,0.33799999999999997,0.43700000000000006,0.331,101,26.8,2017,68.3,0,10.2,684,north northeast,400.0,0.0,135.0,71%,82.0,107.8,18.6
CLE,2367,6234,212,818,780,88,9.7%,18.5%,0.18600000000000003,0.295,0.263,0.33899999999999997,0.449,0.336,105,26.7,2017,69.9,0,10.3,373,north,410.0,0.0,653.0,61%,81.0,105.4,21.9
STL,2416,6219,196,761,728,81,9.5%,21.7%,0.17,0.304,0.256,0.33399999999999996,0.426,0.326,101,26.3,2017,78.5,0,7.1,689,east northeast,400.0,0.0,436.0,56%,88.0,112.1,25.2
MIN,2324,6261,206,815,781,95,9.5%,21.4%,0.174,0.306,0.26,0.33399999999999996,0.434,0.32899999999999996,103,26.0,2017,71.3,0,10.5,1016,east,411.0,0.0,840.0,59%,80.0,108.9,20.7
WSN,2322,6214,215,819,796,108,8.7%,21.4%,0.183,0.311,0.266,0.332,0.449,0.331,99,24.4,2017,76.9,0,5.8,85,north northeast,402.0,0.0,7.0,66%,87.0,109.1,23.1
NYM,2396,6169,224,735,713,58,8.6%,20.9%,0.184,0.28600000000000003,0.25,0.32,0.434,0.322,101,22.7,2017,72.8,0,12.0,14,north northeast,408.0,0.0,13.0,63%,83.0,110.6,20.7
TBR,2345,6147,228,694,671,88,8.9%,25.0%,0.17800000000000002,0.29600000000000004,0.245,0.317,0.42200000000000004,0.316,99,21.7,2017,72.0,1,0.0,7,northeast,412.0,1.0,43.0,63%,90.0,108.9,25.3
SEA,2323,6166,200,750,714,89,7.9%,20.5%,0.165,0.3,0.259,0.325,0.424,0.321,103,21.6,2017,67.2,2,2.5,1,northeast,401.0,0.0,14.0,73%,70.0,106.1,24.3
ARI,2360,6224,220,812,776,103,9.3%,23.4%,0.19,0.306,0.254,0.32899999999999996,0.445,0.32899999999999996,95,19.7,2017,81.1,2,8.1,372,north,413.0,0.0,1082.0,37%,102.0,114.2,25.5
CIN,2321,6213,219,753,715,120,9.1%,21.4%,0.179,0.294,0.253,0.32899999999999996,0.433,0.325,95,19.5,2017,74.3,0,7.6,474,east southeast,404.0,0.0,683.0,57%,84.0,106.9,23.6
LAA,2392,6073,186,710,678,136,8.6%,19.7%,0.155,0.27699999999999997,0.243,0.315,0.397,0.307,92,18.8,2017,75.6,0,6.3,20,northeast,400.0,0.0,148.0,55%,81.0,106.7,21.5
BOS,2334,6338,168,785,735,106,9.0%,19.3%,0.149,0.3,0.258,0.32899999999999996,0.40700000000000003,0.316,91,18.2,2017,69.4,0,10.9,5,northeast,420.0,0.0,20.0,57%,80.0,105.5,18.1
OAK,2350,6126,234,739,708,57,9.2%,24.3%,0.19,0.294,0.24600000000000002,0.319,0.436,0.32299999999999995,103,17.5,2017,65.6,0,11.1,1,east northeast,400.0,0.0,-21.0,75%,72.0,108.7,40.7
MIL,2423,6135,224,732,695,128,8.9%,25.6%,0.18,0.308,0.249,0.322,0.429,0.321,94,17.3,2017,73.6,2,10.1,732,southeast,400.0,0.0,593.0,72%,75.0,111.2,21.1
ATL,2374,6216,165,732,706,77,7.6%,19.0%,0.15,0.305,0.263,0.326,0.41200000000000003,0.316,89,15.6,2017,80.2,0,7.9,267,east northeast,402.0,0.0,1001.0,55%,88.0,109.3,22.3
DET,2336,6150,187,735,699,65,8.2%,21.3%,0.166,0.306,0.258,0.324,0.424,0.321,98,14.2,2017,70.2,0,9.7,454,south southeast,420.0,0.0,577.0,59%,80.0,113.7,26.5
CHW,2289,6059,186,706,670,71,6.6%,23.1%,0.161,0.309,0.256,0.314,0.41700000000000004,0.313,95,14.1,2017,71.0,0,11.1,680,southeast,400.0,0.0,596.0,71%,82.0,105.3,25.0
COL,2374,6201,192,824,793,59,8.4%,22.7%,0.171,0.332,0.273,0.33799999999999997,0.444,0.332,88,13.7,2017,73.7,0,6.5,947,north,424.0,0.0,5183.0,37.00%,86.0,119.2,24.9
